
DISTANCE,activity_id,HEARTRATE,SPEED,STEPS_PER_MINUTE,LATITUDE,repetitions,temperature,INSTANT_TORQUE_CRANK,timestamp_epoch,ELEVATION,POWER,STRIDES,wheel_torque,CALORIEBURN,LONGITUDE,CADENCE,heading,STEP_RATE
7381.66552734375,4,178,8.295631408691406,0,40.55101776123047,0,0,0,1344639607048,36,0,0,0,216,-74.86459350585938,0,14,0
7389.912109375,4,178,7.393960475921631,0,40.551090240478516,0,0,0,1344639608033,36,0,0,0,216,-74.86457824707031,0,12,0
7398,4,178,6.625426769256592,0,40.55116271972656,0,0,0,1344639609017,36,0,0,0,216,-74.86456298828125,0,8,0
7404.833984375,4,177,6.220491886138916,0,40.55122375488281,0,0,0,1344639610002,36,0,0,0,217,-74.86454772949219,0,8,0
7411.87890625,4,177,6.025136947631836,0,40.55128479003906,0,0,0,1344639610987,36,0,0,0,217,-74.86454010009766,0,4,0
7418.404296875,4,176,6.131388187408447,0,40.55134582519531,0,0,0,1344639611972,35,0,0,0,217,-74.86453247070312,0,2,0
7425.72998046875,4,175,6.564182281494141,0,40.55141067504883,0,0,0,1344639612957,35,0,0,0,218,-74.86453247070312,0,0,0
7433.39794921875,4,175,6.86442756652832,0,40.55147933959961,0,0,0,1344639613942,35,0,0,0,218,-74.86454010009766,0,356,0
7440.47265625,4,175,6.925771236419678,0,40.55154037475586,0,0,0,1344639614927,35,0,0,0,218,-74.86455535888672,0,354,0
7447.5791015625,4,174,7.040422439575195,0,40.551605224609375,0,0,0,1344639615912,35,0,0,0,218,-74.86457061767578,0,350,0
7454.666015625,4,174,7.083166122436523,0,40.551666259765625,0,0,0,1344639616898,34,0,0,0,219,-74.86458587646484,0,348,0
7462.2255859375,4,174,6.861696243286133,0,40.551734924316406,0,0,0,1344639617883,34,0,0,0,219,-74.8646011352539,0,348,0
7470.5400390625,4,174,6.612422943115234,0,40.55180740356445,0,0,0,1344639618868,34,0,0,0,219,-74.86461639404297,0,346,0
7478.2197265625,4,174,6.414934158325195,0,40.551876068115234,0,0,0,1344639619853,34,0,0,0,219,-74.86463928222656,0,346,0
7486.6630859375,4,174,6.357762813568115,0,40.55194854736328,0,0,0,1344639620839,33,0,0,0,220,-74.86465454101562,0,348,0
7497.01318359375,4,174,7.001215934753418,0,40.552040100097656,0,0,0,1344639621822,33,0,0,0,220,-74.86468505859375,0,346,0
7509.63232421875,4,174,8.390421867370605,0,40.55215072631836,0,0,0,1344639622804,33,0,0,0,220,-74.86473083496094,0,346,0
7521.53369140625,4,174,9.558582305908203,0,40.552249908447266,0,0,0,1344639623789,32,0,0,0,220,-74.8647689819336,0,342,0
7534.2529296875,4,174,10.063254356384277,0,40.5523567199707,0,0,0,1344639624779,32,0,0,0,221,-74.86483001708984,0,340,0
7547.7744140625,4,174,10.624177932739258,0,40.55247497558594,0,0,0,1344639625761,31,0,0,0,221,-74.86487579345703,0,340,0
7561.32421875,4,174,11.238678932189941,0,40.55259323120117,0,0,0,1344639626745,30,0,0,0,221,-74.86491394042969,0,342,0
7572.21435546875,4,174,10.86221981048584,0,40.55268859863281,0,0,0,1344639627730,30,0,0,0,221,-74.86494445800781,0,342,0
7582.73974609375,4,174,9.74559211730957,0,40.55278015136719,0,0,0,1344639628715,29,0,0,0,222,-74.86495971679688,0,344,0
7593.47900390625,4,174,9.187675476074219,0,40.55287551879883,0,0,0,1344639629704,29,0,0,0,222,-74.864990234375,0,344,0
7603.9619140625,4,174,9.322052001953125,0,40.5529670715332,0,0,0,1344639630614,28,0,0,0,222,-74.86502075195312,0,344,0
7615.13525390625,4,174,9.712320327758789,0,40.553062438964844,0,0,0,1344639631615,28,0,0,0,223,-74.86505889892578,0,344,0
7626.15576171875,4,174,10.03467082977295,0,40.553157806396484,0,0,0,1344639632615,28,0,0,0,223,-74.86509704589844,0,342,0
7637.751953125,4,174,10.124953269958496,0,40.55325698852539,0,0,0,1344639633612,28,0,0,0,223,-74.86515045166016,0,340,0
7649.0048828125,4,175,10.206672668457031,0,40.553348541259766,0,0,0,1344639634615,28,0,0,0,223,-74.86519622802734,0,338,0
7649.0048828125,4,175,10.206672668457031,0,40.553348541259766,0,0,0,1344639635617,28,0,0,0,224,-74.86519622802734,0,338,0
7669.6826171875,4,175,10.064291954040527,0,40.55343246459961,0,0,0,1344639636613,28,0,0,0,224,-74.8652572631836,0,336,0
7669.6826171875,4,175,10.064291954040527,0,40.55343246459961,0,0,0,1344639637587,28,0,0,0,224,-74.8652572631836,0,336,0
7680.07861328125,4,175,9.6424560546875,0,40.55359649658203,0,0,0,1344639638566,27,0,0,0,224,-74.86537170410156,0,330,0
7690.87158203125,4,175,9.448351860046387,0,40.55367660522461,0,0,0,1344639639551,27,0,0,0,224,-74.86544799804688,0,328,0
7701.154296875,4,175,9.442672729492188,0,40.55375289916992,0,0,0,1344639640536,27,0,0,0,225,-74.86550903320312,0,328,0
7710.89697265625,4,175,9.222456932067871,0,40.553829193115234,0,0,0,1344639641524,26,0,0,0,225,-74.86557006835938,0,328,0
7720.5595703125,4,175,8.875713348388672,0,40.55390167236328,0,0,0,1344639642510,26,0,0,0,225,-74.86563110351562,0,326,0
7729.6259765625,4,175,8.718411445617676,0,40.55397033691406,0,0,0,1344639643491,26,0,0,0,225,-74.86569213867188,0,326,0
7738.7177734375,4,175,8.728163719177246,0,40.55403518676758,0,0,0,1344639644476,25,0,0,0,226,-74.86576080322266,0,326,0
7747.669921875,4,175,8.642760276794434,0,40.554100036621094,0,0,0,1344639645462,25,0,0,0,226,-74.86581420898438,0,326,0
7755.20849609375,4,175,8.233314514160156,0,40.554161071777344,0,0,0,1344639646447,25,0,0,0,226,-74.86585998535156,0,326,0
7762.36474609375,4,174,7.563749313354492,0,40.55421829223633,0,0,0,1344639647432,25,0,0,0,227,-74.86589813232422,0,328,0
7769.2080078125,4,174,6.902773380279541,0,40.55427169799805,0,0,0,1344639648419,25,0,0,0,227,-74.8659439086914,0,328,0
7776.8720703125,4,174,6.514941692352295,0,40.55432891845703,0,0,0,1344639649404,25,0,0,0,227,-74.8659896850586,0,326,0
7784.85546875,4,174,6.546456813812256,0,40.55438995361328,0,0,0,1344639650387,25,0,0,0,227,-74.86604309082031,0,328,0
7792.560546875,4,174,6.768335342407227,0,40.55445098876953,0,0,0,1344639651375,25,0,0,0,228,-74.8660888671875,0,328,0
7799.6328125,4,174,6.848255634307861,0,40.55450439453125,0,0,0,1344639652360,25,0,0,0,228,-74.86612701416016,0,328,0
7806.970703125,4,174,6.778602600097656,0,40.554561614990234,0,0,0,1344639653343,25,0,0,0,228,-74.86617279052734,0,328,0
7814.052734375,4,174,6.753713130950928,0,40.55461883544922,0,0,0,1344639654330,25,0,0,0,228,-74.8662109375,0,328,0
7820.7802734375,4,174,6.764366626739502,0,40.55466842651367,0,0,0,1344639655315,25,0,0,0,229,-74.86625671386719,0,330,0
7827.939453125,4,174,6.702933311462402,0,40.554725646972656,0,0,0,1344639656300,25,0,0,0,229,-74.86629486083984,0,330,0
7834.765625,4,174,6.57899808883667,0,40.55478286743164,0,0,0,1344639657285,25,0,0,0,229,-74.86632537841797,0,330,0
7841.4677734375,4,174,6.4564056396484375,0,40.55483627319336,0,0,0,1344639658270,26,0,0,0,229,-74.86636352539062,0,332,0
7847.8095703125,4,174,6.259767055511475,0,40.55488967895508,0,0,0,1344639659255,26,0,0,0,230,-74.86639404296875,0,332,0
7854.0849609375,4,174,5.996316432952881,0,40.5549430847168,0,0,0,1344639660240,26,0,0,0,230,-74.86641693115234,0,336,0
7860.3154296875,4,173,5.9271087646484375,0,40.554996490478516,0,0,0,1344639661226,26,0,0,0,230,-74.86643981933594,0,340,0
7866.068359375,4,173,5.9737868309021,0,40.55504608154297,0,0,0,1344639662211,26,0,0,0,230,-74.86644744873047,0,348,0
7871.79345703125,4,173,5.9157586097717285,0,40.55509948730469,0,0,0,1344639663195,26,0,0,0,231,-74.866455078125,0,352,0
7877.64013671875,4,173,5.767429351806641,0,40.55514907836914,0,0,0,1344639664181,26,0,0,0,231,-74.86644744873047,0,358,0
7883.85498046875,4,172,5.672351837158203,0,40.555206298828125,0,0,0,1344639665166,27,0,0,0,231,-74.86643981933594,0,4,0
7889.8466796875,4,172,5.660040378570557,0,40.55525588989258,0,0,0,1344639666148,27,0,0,0,232,-74.86641693115234,0,14,0
7895.15234375,4,171,5.523324489593506,0,40.555301666259766,0,0,0,1344639667132,27,0,0,0,232,-74.86639404296875,0,20,0
7899.99267578125,4,171,5.268646240234375,0,40.55533981323242,0,0,0,1344639668117,27,0,0,0,232,-74.86636352539062,0,26,0
7904.65869140625,4,171,5.050502777099609,0,40.55537033081055,0,0,0,1344639669102,27,0,0,0,232,-74.8663330078125,0,30,0
7909.197265625,4,170,4.840049743652344,0,40.55540084838867,0,0,0,1344639670094,27,0,0,0,233,-74.86629486083984,0,34,0
7913.35498046875,4,170,4.532311916351318,0,40.5554313659668,0,0,0,1344639671073,27,0,0,0,233,-74.86626434326172,0,34,0
7917.5654296875,4,170,4.220210552215576,0,40.55546188354492,0,0,0,1344639672058,27,0,0,0,233,-74.8662338256836,0,34,0
7921.7802734375,4,169,4.130000114440918,0,40.55549240112305,0,0,0,1344639673043,27,0,0,0,233,-74.86620330810547,0,36,0
7925.87841796875,4,169,4.199100971221924,0,40.555519104003906,0,0,0,1344639674031,27,0,0,0,234,-74.86617279052734,0,38,0
7930.072265625,4,168,4.283610820770264,0,40.555545806884766,0,0,0,1344639675016,27,0,0,0,234,-74.86613464355469,0,40,0
7934.265625,4,168,4.301295280456543,0,40.555572509765625,0,0,0,1344639675998,27,0,0,0,234,-74.86610412597656,0,40,0
7938.3740234375,4,168,4.157022476196289,0,40.555599212646484,0,0,0,1344639676984,27,0,0,0,234,-74.86607360839844,0,42,0
7942.34130859375,4,167,4.009364128112793,0,40.555625915527344,0,0,0,1344639677971,27,0,0,0,235,-74.86603546142578,0,40,0
7946.17578125,4,167,4.009891033172607,0,40.55565643310547,0,0,0,1344639678956,27,0,0,0,235,-74.86601257324219,0,38,0
7950.34326171875,4,166,4.138175010681152,0,40.555686950683594,0,0,0,1344639679941,27,0,0,0,235,-74.8659896850586,0,34,0
7954.962890625,4,166,4.375496864318848,0,40.55572509765625,0,0,0,1344639680924,27,0,0,0,235,-74.86595916748047,0,28,0
7959.5966796875,4,166,4.580617427825928,0,40.555763244628906,0,0,0,1344639681912,27,0,0,0,236,-74.8659439086914,0,26,0
7964.1318359375,4,166,4.6078667640686035,0,40.55580139160156,0,0,0,1344639682897,27,0,0,0,236,-74.86592102050781,0,22,0
7968.7529296875,4,166,4.495157718658447,0,40.555843353271484,0,0,0,1344639683882,27,0,0,0,236,-74.86591339111328,0,14,0
7973.275390625,4,166,4.429581642150879,0,40.55588150024414,0,0,0,1344639684867,28,0,0,0,236,-74.86592102050781,0,2,0
7978.0693359375,4,167,4.5162434577941895,0,40.55592727661133,0,0,0,1344639685852,28,0,0,0,236,-74.86592864990234,0,354,0
7982.95263671875,4,167,4.6747212409973145,0,40.55596923828125,0,0,0,1344639686837,28,0,0,0,237,-74.8659439086914,0,348,0
7987.85498046875,4,168,4.811333179473877,0,40.55601119995117,0,0,0,1344639687822,28,0,0,0,237,-74.86595916748047,0,342,0
7992.837890625,4,169,4.892755031585693,0,40.55604934692383,0,0,0,1344639688807,28,0,0,0,237,-74.86598205566406,0,336,0
7997.8935546875,4,169,4.951869010925293,0,40.55609130859375,0,0,0,1344639689792,28,0,0,0,237,-74.86601257324219,0,334,0
8002.85107421875,4,170,5.015605926513672,0,40.556129455566406,0,0,0,1344639690777,28,0,0,0,238,-74.86603546142578,0,332,0
8008.10498046875,4,171,5.081297397613525,0,40.55617141723633,0,0,0,1344639691761,28,0,0,0,238,-74.8660659790039,0,332,0
8013.43896484375,4,172,5.14472770690918,0,40.55621337890625,0,0,0,1344639692747,29,0,0,0,238,-74.86609649658203,0,332,0
8018.765625,4,172,5.175964832305908,0,40.55625534057617,0,0,0,1344639693732,29,0,0,0,238,-74.86612701416016,0,330,0
8023.8994140625,4,173,5.148228168487549,0,40.556297302246094,0,0,0,1344639694718,29,0,0,0,239,-74.86616516113281,0,330,0
8029.314453125,4,173,5.094688415527344,0,40.556339263916016,0,0,0,1344639695702,29,0,0,0,239,-74.86619567871094,0,330,0
8034.4111328125,4,173,5.022481441497803,0,40.55638122558594,0,0,0,1344639696614,29,0,0,0,239,-74.86621856689453,0,332,0
8039.64990234375,4,173,4.936069011688232,0,40.55642318725586,0,0,0,1344639697615,29,0,0,0,240,-74.86624145507812,0,332,0
8044.81640625,4,174,4.905864715576172,0,40.55646514892578,0,0,0,1344639698617,30,0,0,0,240,-74.86627197265625,0,332,0
8049.75244140625,4,174,4.843456745147705,0,40.55650329589844,0,0,0,1344639699616,30,0,0,0,240,-74.86629486083984,0,332,0
8054.38330078125,4,174,4.640398979187012,0,40.556541442871094,0,0,0,1344639700619,30,0,0,0,240,-74.86632537841797,0,328,0
8054.38330078125,4,174,4.640398979187012,0,40.556541442871094,0,0,0,1344639701618,30,0,0,0,241,-74.86632537841797,0,328,0
8058.5615234375,4,174,4.387539386749268,0,40.55657196044922,0,0,0,1344639702601,30,0,0,0,241,-74.86634826660156,0,330,0
8062.95654296875,4,175,4.197528839111328,0,40.55660629272461,0,0,0,1344639703585,30,0,0,0,241,-74.86637878417969,0,332,0
8067.01904296875,4,174,4.079734802246094,0,40.556640625,0,0,0,1344639704584,30,0,0,0,241,-74.86640167236328,0,330,0
8070.880859375,4,174,3.9804587364196777,0,40.556671142578125,0,0,0,1344639705554,30,0,0,0,242,-74.86641693115234,0,332,0
8074.73193359375,4,174,3.863548517227173,0,40.556697845458984,0,0,0,1344639706538,30,0,0,0,242,-74.86643981933594,0,330,0
8078.4765625,4,174,3.748903512954712,0,40.55672836303711,0,0,0,1344639707524,31,0,0,0,242,-74.86647033691406,0,328,0
8082.08837890625,4,173,3.681913137435913,0,40.55675506591797,0,0,0,1344639708504,31,0,0,0,242,-74.86649322509766,0,328,0
8085.736328125,4,173,3.6548235416412354,0,40.55678176879883,0,0,0,1344639709489,31,0,0,0,243,-74.86650848388672,0,330,0
8089.50146484375,4,172,3.7178428173065186,0,40.55681228637695,0,0,0,1344639710475,31,0,0,0,243,-74.86653137207031,0,328,0
8093.71142578125,4,171,3.9571313858032227,0,40.556846618652344,0,0,0,1344639711460,31,0,0,0,243,-74.86656188964844,0,330,0
8098.2724609375,4,171,4.260435581207275,0,40.556884765625,0,0,0,1344639712445,32,0,0,0,243,-74.86658477783203,0,332,0
8102.7001953125,4,171,4.416548728942871,0,40.55691909790039,0,0,0,1344639713430,32,0,0,0,244,-74.86660766601562,0,332,0
8107.03125,4,171,4.394193649291992,0,40.55695343017578,0,0,0,1344639714416,32,0,0,0,244,-74.86663055419922,0,332,0
8111.5244140625,4,171,4.3037190437316895,0,40.55698776245117,0,0,0,1344639715401,32,0,0,0,244,-74.86665344238281,0,330,0
8115.77587890625,4,171,4.192037105560303,0,40.55702209472656,0,0,0,1344639716393,32,0,0,0,244,-74.86668395996094,0,328,0
8119.97314453125,4,171,4.05487060546875,0,40.55705261230469,0,0,0,1344639717374,33,0,0,0,245,-74.86670684814453,0,330,0
8123.84033203125,4,171,3.900042772293091,0,40.55708312988281,0,0,0,1344639718360,33,0,0,0,245,-74.86672973632812,0,330,0
8127.8544921875,4,171,3.762277126312256,0,40.5571174621582,0,0,0,1344639719341,33,0,0,0,245,-74.86674499511719,0,332,0
8132.22216796875,4,172,3.76648211479187,0,40.557151794433594,0,0,0,1344639720329,33,0,0,0,245,-74.86676788330078,0,332,0
8136.58203125,4,172,3.93959641456604,0,40.557186126708984,0,0,0,1344639721312,33,0,0,0,246,-74.86679077148438,0,332,0
8140.8037109375,4,172,4.0171966552734375,0,40.557220458984375,0,0,0,1344639722299,33,0,0,0,246,-74.8668212890625,0,330,0
8145.17578125,4,172,3.9314353466033936,0,40.557254791259766,0,0,0,1344639723281,33,0,0,0,246,-74.8668441772461,0,330,0
